time,frame,controller,path_name,target_speed,x,y,yaw,speed,steering_angle_rad,steer_normalized,throttle,brake,reference_x,reference_y,closest_path_index,path_progress_m,cross_track_error,heading_error,distance_to_goal,collision
0.0,0,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.0924065932633637,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.05,1,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.08096824586393302,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.1,2,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.0652239248156555,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.15000000000000002,3,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.04996738210320635,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.2,4,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.03701581805945353,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.25,5,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.026770686730765464,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.30000000000000004,6,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.01901559717959399,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.35000000000000003,7,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.013316382654038651,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.4,8,pure_pursuit,smooth_curvy,15.0,11.508437156677246,-109.58821868896484,-1.5747207609772373,0.009221343324010142,0.48467163627770415,0.39670917478661394,1.0,0.0,11.508452,-109.588219,0,0.0,-1.2093272328965789e-05,0.6018174481436303,324.068300328854,False
0.45,9,pure_pursuit,smooth_curvy,15.0,11.509647369384766,-109.59458923339844,-1.5735546958939461,0.38223026683864697,0.4846193508838548,0.3966663786048389,1.0,0.0,11.508452,-109.588219,0,0.0,-0.0025978178588446244,0.600651383060339,324.06588061070227,False
0.5,10,pure_pursuit,smooth_curvy,15.0,11.51860237121582,-109.63957977294922,-1.5663946541452136,1.215979407230797,0.4848875335895979,0.39688588915987044,1.0,0.0,11.508452,-109.588219,0,0.0,-0.020521574593942545,0.5934913413116063,324.0483946265584,False
0.55,11,pure_pursuit,smooth_curvy,15.0,11.534825325012207,-109.71991729736328,-1.554674881136102,1.9188940267093133,0.48605713279760976,0.39784321924051,1.0,0.0,11.508452,-109.588219,0,0.0,-0.052335095744446065,0.5817715683024947,324.0169564715768,False
0.6000000000000001,12,pure_pursuit,smooth_curvy,15.0,11.558419227600098,-109.82913970947266,-1.538625740300903,2.4591098716390776,0.4876359518645004,0.3991355003691806,1.0,0.0,11.508452,-109.588219,0,0.0,-0.09431572297529994,0.5657224274672954,323.9727340424478,False
0.65,13,pure_pursuit,smooth_curvy,15.0,11.589264869689941,-109.96115112304688,-1.5193943882791683,2.9164660627785435,0.4897539496403479,0.40086910532347364,1.0,0.0,11.508452,-109.588219,0,0.0,-0.14313059748353074,0.546491075445561,323.9170426820697,False
0.7000000000000001,14,pure_pursuit,smooth_curvy,15.0,11.627737998962402,-110.1131820678711,-1.4970944088913898,3.3289874313819876,0.4922668888106593,0.4029259742423967,1.0,0.0,11.508452,-109.588219,0,0.0,-0.19691021397280958,0.5241910960577822,323.8500692867735,False
0.75,15,pure_pursuit,smooth_curvy,15.0,11.674561500549316,-110.28314208984375,-1.471996512462374,3.711456888343579,0.49520474915063356,0.40533064590847645,1.0,0.0,11.508452,-109.588219,0,0.0,-0.25388036959251714,0.49909319962876664,323.7715285560165,False
0.8,16,pure_pursuit,smooth_curvy,15.0,11.73066234588623,-110.46942138671875,-1.4443177466209625,4.07259014459809,0.49863216396059706,0.4081360234035461,1.0,0.0,11.508452,-109.588219,0,0.0,-0.31236873938217946,0.47141443378735515,323.6808414362366,False
0.8500000000000001,17,pure_pursuit,smooth_curvy,15.0,11.797111511230469,-110.6707992553711,-1.4141739588745736,4.420918275096337,0.502614774807265,0.4113958350867959,1.0,0.0,11.508452,-109.588219,0,0.0,-0.3708029997865096,0.44127064604096633,323.5772117654254,False
0.9,18,pure_pursuit,smooth_curvy,15.0,11.875086784362793,-110.88617706298828,-1.3816080261167576,4.7609280389949244,0.5072074198636918,0.4151549666184355,1.0,0.0,11.508452,-109.588219,0,0.0,-0.4275912586722625,0.40870471328315006,323.45971383095394,False
0.9500000000000001,19,pure_pursuit,smooth_curvy,15.0,11.965861320495605,-111.11457061767578,-1.3466279378307848,5.095149595798537,0.5124870601086274,0.4194764114234675,1.0,0.0,11.508452,-109.588219,0,0.0,-0.48112721953541093,0.37372462499717773,323.3273048508794,False
1.0,20,pure_pursuit,smooth_curvy,15.0,12.070829391479492,-111.35485076904297,-1.3092085271443539,5.424846938706974,0.518513165793421,0.42440884657018113,1.0,0.0,11.508452,-109.588219,0,0.0,-0.5296228826634402,0.33630521431074634,323.17884847429286,False
